speakerID,lexical_token,feedback_start,feedback_end,predicted_function
sw03438B,oh,278.982625,279.338,PS
sw03438B,yeah,285.586,285.971,PR
sw03438B,mhm,75.953875,76.4175,C
sw03438B,yeah,80.818375,81.217375,A
sw03438B,mhm,97.535875,97.9115,C
sw03438B,oh,102.68675,102.96,Sy
sw03439A,well,180.92575,181.151,O
sw03439A,okay,187.353875,187.869375,C
sw03439A,uh-huh,26.411,26.834875,C
sw03439A,sure,34.938625,35.480125,C
sw03439A,yes,67.495375,67.862,PR
sw03439A,right,17.694375,18.195375,C
sw03439A,yes,11.283,11.857625,PR
sw03439B,right,109.614,110.15,A
sw03439B,um,12.276125,12.84275,O
sw03439B,huh,119.13125,119.57975,NS
sw03439B,okay,119.69675,120.355375,O
sw03439B,um,121.24475,121.70475,O
sw03439B,okay,128.18275,128.665625,C
sw03439B,definitely,139.960875,140.6005,A
sw03439B,uh-huh,143.80925,144.0845,C
sw03439B,well,166.336875,166.677375,O
sw03439B,yeah,178.365,178.80175,A
sw03439B,okay,182.633125,183.1075,C
sw03439B,okay,186.86275,187.291125,C
sw03439B,mhm,50.29475,50.6725,C
sw03439B,mhm,39.04925,39.37375,C
sw03439B,uh-huh,65.197125,65.582375,C
sw03439B,uh-huh,85.676125,86.0035,C
sw03439B,uh-huh,78.99275,79.39375,C
sw03439B,yeah,86.350875,86.75625,C
sw03439B,yeah,79.829125,80.144,C
sw03439B,yeah,95.177125,95.797875,PR
sw03440A,right,126.247625,126.862875,C
sw03440A,right,127.840375,128.38325,C
sw03440A,right,128.49625,128.889625,A
sw03440A,yeah,122.77325,123.264875,A
sw03440A,mhm,144.33725,144.81525,C
sw03440A,really,163.196375,163.767375,NS
sw03440A,oh,170.767125,171.341875,NS
sw03440A,oh,269.19825,269.64375,PS
sw03440A,yeah,36.602875,37.29875,A
sw03440A,yeah,44.036125,44.702125,A
sw03440A,oh,8.3685,9.09925,PS
sw03440A,really,14.291124999999997,14.864124999999998,NS
sw03440A,yeah,59.159875,59.534625,C
sw03440A,yeah,94.450375,95.10675,A
sw03440B,yeah,111.244,111.51375,C
sw03440B,oh,191.6605,192.1195,Sy
sw03440B,okay,192.337375,192.788,C
sw03440B,ooh,200.3485,200.667,NegS
sw03440B,oh,229.5455,229.912,PS
sw03440B,oh,235.1375,235.591375,PS
sw03440B,huh,264.8225,265.120375,NS
sw03441A,uh,5.787125,6.1595,O
sw03441A,mhm,193.629375,193.968125,C
sw03441A,mhm,186.444625,186.70375,PR
sw03441A,yeah,204.872875,205.070125,A
sw03441A,uh-huh,254.349875,254.82875,C
sw03441A,um,31.1475,31.59925,O
sw03441A,yeah,291.57025,291.747125,O
sw03441A,yep,274.199625,274.3785,PR
sw03441A,uh-huh,294.219125,294.587875,C
sw03441A,um,8.11125,8.49525,O
sw03441A,uh,104.362625,104.6795,O
sw03441A,yeah,103.92725,104.172375,C
sw03441B,mhm,120.780625,121.17625,C
sw03441B,mhm,121.357,121.639,C
sw03441B,mhm,135.967,136.2765,C
sw03441B,mhm,132.5825,132.84275,C
sw03441B,right,141.837875,142.03025,C
sw03441B,mhm,17.0945,17.408875,C
sw03441B,mhm,177.32025,177.629875,C
sw03441B,mhm,208.959,209.21925,C
sw03441B,no,224.195125,224.577625,NR
sw03441B,um,223.2405,223.713,O
sw03441B,mhm,259.732375,260.05975,C
sw03441B,mhm,260.63975,260.94475,C
sw03441B,mhm,46.0915,46.459125,C
sw03441B,mhm,55.46525,55.72475,C
sw03441B,mhm,15.71,16.03625,C
sw03441B,mhm,8.12025,8.3865,C
sw03441B,um,78.352875,78.869375,O
sw03441B,mhm,89.4725,89.74725,C
sw03441B,mhm,93.562625,93.792625,C
sw03441B,right,97.324375,97.536375,A
sw03442A,uh-huh,118.979875,119.324625,C
sw03442A,uh-huh,119.578625,119.95175,C
sw03442A,yes,120.268125,120.7595,A
sw03442A,mhm,130.197125,130.575125,C
sw03442A,oh,123.42975,124.036125,PS
sw03442A,uh-huh,125.356875,125.754625,C
sw03442A,mhm,161.9945,162.354375,C
sw03442A,hm,175.586875,175.746875,D
sw03442A,mhm,171.759,172.12925,C
sw03442A,oh,181.117875,181.622625,Sy
sw03442A,uh-huh,184.847875,185.283375,C
sw03442A,oh,23.315875,23.74575,PS
sw03442A,uh-huh,24.68675,25.02575,C
sw03442A,uh-huh,26.384125,26.696,C
sw03442A,uh-huh,187.78925,188.197875,C
sw03442A,oh,192.6255,193.162875,PS
sw03442A,huh,216.380125,216.70675,NS
sw03442A,oh,214.033125,214.540875,Sy
sw03442A,oh,210.591625,211.049375,Sy
sw03442A,uh-huh,204.8965,205.279375,C
sw03442A,oh,228.77025,229.276,NS
sw03442A,uh-huh,230.985125,231.38425,C
sw03442A,oh,238.590375,239.704125,Sy
sw03442A,mhm,250.419875,250.813,C
sw03442A,oh,253.28525,253.714,PS
sw03442A,huh,269.478125,269.695625,D
sw03442A,oh,267.94675,268.436875,Sy
sw03442A,oh,263.282875,263.714,Sy
sw03442A,uh-huh,259.00275,259.328125,C
sw03442A,well,282.24725,282.64175,O
sw03442A,uh-huh,296.262,296.63425,PR
sw03442A,mhm,53.19575,53.5195,C
sw03442A,mhm,54.33925,54.711875,C
sw03442A,oh,60.128375,60.85925,PS
sw03442A,oh,62.013125,62.33275,PS
sw03442A,uh-huh,65.457,65.889125,C
sw03442A,uh-huh,67.18025,67.63325,C
sw03442A,mhm,85.223,85.59225,C
sw03442A,mhm,89.4435,89.937875,C
sw03442A,oh,92.764625,92.98275,PS
sw03442A,oh,98.8735,99.722,NS
sw03442A,oh,101.178375,101.511625,PS
sw03442A,uh-huh,95.268125,95.67225,C
sw03442A,uh-huh,106.37475,106.868375,C
sw03442B,uh-huh,6.25875,6.697875,C
sw03442B,mhm,171.187,171.61075,C
sw03442B,um,188.385,188.906375,O
sw03442B,mhm,33.827875,34.19625,C
sw03442B,uh-huh,30.720375,31.102375,C
sw03443A,oh,125.17325,126.034,Sy
sw03443A,sure,178.5905,178.955,O
sw03443A,uh,190.23725,190.618,O
sw03443A,mhm,217.6345,218.22675,C
sw03443A,right,216.194375,216.854125,C
sw03443A,yeah,27.102375,27.571875,C
sw03443A,oh,46.032875,46.5165,Sy
sw03443B,uh-huh,111.452,112.003625,C
sw03443B,mhm,143.210125,143.678625,C
sw03443B,mhm,143.833375,144.246125,C
sw03443B,uh-huh,16.078625,16.52525,C
sw03443B,uh-huh,165.835625,166.24925,C
sw03443B,yeah,174.289125,174.88975,C
sw03443B,oh,189.73625,190.23575,PS
sw03443B,huh,204.7115,205.07625,NS
sw03443B,really,203.192875,203.726125,PS
sw03443B,uh-huh,195.863625,196.334,C
sw03443B,oh,7.282375,7.68075,Sy
sw03443B,uh-huh,4.1005,4.521625,C
sw03443B,hm,210.20325,210.453625,NS
sw03443B,mhm,224.795125,225.197125,C
sw03443B,mhm,226.275875,226.734875,C
sw03443B,yeah,242.14125,242.454375,A
sw03443B,uh-huh,269.74275,270.204375,C
sw03443B,uh-huh,270.35125,270.759625,C
sw03443B,yeah,265.74175,266.176875,A
sw03443B,exactly,34.52875,35.24525,A
sw03443B,yeah,27.4245,27.873125,PR
sw03443B,yeah,32.021125,32.438375,C
sw03443B,yeah,33.845125,34.442125,C
sw03443B,exactly,54.5865,55.50475,A
sw03443B,mhm,56.736,57.2145,C
sw03443B,uh-huh,50.476625,50.926625,C
sw03443B,mhm,67.98125,68.403375,C
sw03443B,yeah,65.830625,66.21575,A
sw03443B,yeah,66.3485,66.6785,C
sw03443B,exactly,94.53575,95.25725,A
sw03443B,mhm,87.789875,88.23225,C
sw03443B,mhm,90.60475,90.951125,C
sw03443B,mhm,92.913,93.56075,C
sw03444A,mhm,113.4055,113.7155,C
sw03444A,um,139.571125,140.111875,O
sw03444A,um,152.89525,153.36775,O
sw03444A,mhm,170.457375,170.762875,C
sw03444A,no,174.10925,174.47925,A
sw03444A,yeah,197.26825,197.50825,A
sw03444A,yeah,213.080875,213.28225,PR
sw03444A,yeah,229.964875,230.235875,A
sw03444A,um,231.988125,232.294875,O
sw03444A,right,259.9285,260.390375,C
sw03444A,yeah,255.34725,255.6635,C
sw03444A,yeah,246.665625,246.8975,C
sw03444A,yeah,272.279625,272.490625,A
sw03444A,right,275.431875,275.651875,C
sw03444A,uh,277.816625,278.10525,O
sw03444A,mhm,294.18525,294.63525,C
sw03444A,um,47.9475,48.3375,O
sw03444A,yeah,67.8455,68.20925,A
sw03444A,right,34.7935,35.1335,A
sw03444A,uh-huh,29.060875000000003,29.370875000000005,C
sw03444B,yeah,137.989875,138.29775,A
sw03444B,oh,206.906875,207.2545,Sy
sw03444B,well,205.648125,206.018,O
sw03444B,well,207.420125,207.725375,O
sw03444B,yeah,213.242875,213.629875,A
sw03444B,well,223.45625,223.98625,O
sw03444B,when,242.001375,242.26675,NS
sw03444B,right,276.318375,276.545875,C
sw03444B,mhm,287.47125,287.83125,C
sw03444B,uh,285.01475,285.37225,O
sw03444B,well,284.428625,284.7925,O
sw03444B,okay,57.551625,58.164625,C
sw03444B,yeah,55.373,55.689,A
sw03444B,yeah,88.89525,89.242125,A
sw03444B,oh,101.729,102.18425,Sy
sw03444B,well,103.043,103.39925,O
sw03445A,well,19.146125,19.616125,O
sw03445A,okay,151.141375,151.682625,C
sw03445A,oh,159.395125,159.772375,PS
sw03445A,oh,188.848375,189.138375,PS
sw03445A,uh,194.10925,194.552375,O
sw03445A,okay,235.456375,236.054625,C
sw03445A,uh,264.983875,265.718625,O
sw03445A,okay,276.5475,277.1085,C
sw03445A,well,298.288,298.728,O
sw03445A,oh,49.344625,49.64825,NS
sw03445A,okay,50.0685,50.671625,A
sw03445B,yeah,120.827625,121.337625,C
sw03445B,uh,28.324125,28.784125,O
sw03445B,um,227.224,227.69975,O
sw03445B,yeah,83.77825,84.08825,A
sw03445B,yeah,92.382875,92.654375,A
sw03445B,okay,9.540625,10.102125,O
sw03445B,um,11.648,12.0885,O
sw03445B,yeah,12.190125,12.544625,PR
sw03445B,yeah,103.96325,104.179625,C
sw03446A,uh-huh,136.37525,136.916125,C
sw03446A,uh-huh,137.81775,138.204875,C
sw03446A,mhm,176.26875,176.68725,C
sw03446A,oh,170.551125,171.29975,Sy
sw03446A,oh,194.024625,194.979875,PS
sw03446A,uh-huh,190.277125,190.773875,C
sw03446A,oh,26.4255,27.361625,Sy
sw03446A,uh-huh,22.724125,23.220375,C
sw03446A,oh,215.616875,216.159125,Sy
sw03446A,uh-huh,212.48675,212.945,C
sw03446A,uh-huh,204.108875,204.597875,C
sw03446A,uh-huh,223.333125,223.908875,C
sw03446A,mhm,244.3165,244.857625,C
sw03446A,no,251.030375,251.49875,NR
sw03446A,oh,235.9745,236.529125,PS
sw03446A,uh-huh,254.25625,254.74375,C
sw03446A,yeah,246.9525,247.428375,PR
sw03446A,oh,270.15425,270.575375,PS
sw03446A,oh,9.071375,9.952875,Sy
sw03446A,uh-huh,10.635625,11.030375,C
sw03446A,oh,84.93975,85.872875,Sy
sw03446A,oh,86.347875,87.136375,PS
sw03446A,uh-huh,76.400625,76.84,C
sw03446A,oh,94.659875,95.291125,NS
sw03446A,oh,101.8635,102.63575,Sy
sw03446A,uh-huh,111.768375,112.21375,C
sw03446A,uh-huh,103.169125,103.688125,C
sw03446A,uh-huh,107.03275,107.491125,C
sw03446B,yeah,151.46425,151.891875,A
sw03446B,yeah,158.97625,159.544,A
sw03446B,uh-huh,232.482625,233.1765,PR
sw03446B,uh-huh,258.987125,259.492,C
sw03446B,yeah,262.866,263.4215,C
sw03446B,yeah,275.058875,275.606625,PR
sw03446B,yeah,277.8525,278.493625,PR
sw03446B,yeah,292.1655,292.721625,A
sw03446B,yeah,289.355125,289.948125,A
sw03446B,yeah,34.470625,35.187875,A
sw03446B,yeah,59.494625,60.270625,C
sw03447A,sure,148.408875,148.89925,C
sw03447A,yeah,150.564125,150.85425,C
sw03447A,great,177.750625,178.005375,O
sw03447A,mhm,37.11075,37.370125,C
sw03447A,right,49.325125,49.6045,C
sw03447B,uh-huh,3.118625,3.475625,C
sw03447B,mhm,128.725125,129.17525,C
sw03447B,mhm,180.43225,180.690375,C
sw03447B,mhm,66.434125,66.80675,C
sw03447B,mhm,57.298,57.594625,C
sw03447B,mhm,62.54425,62.961375,PR
sw03447B,no,55.83625,56.24775,NR
sw03447B,no,56.790125,57.057875,NR
sw03447B,no,61.568,62.186375,NR
sw03447B,yeah,75.137875,75.453375,C
sw03447B,yeah,77.568875,77.97525,C
sw03447B,mhm,13.9155,14.225875,C
sw03447B,uh-huh,25.845,26.2365,C
sw03447B,uh-huh,27.059875,27.4335,C
sw03447B,uh-huh,9.87825,10.2815,C
sw03447B,uh-huh,15.96875,16.660625,C
sw03447B,yeah,20.700625,21.121625,A
sw03447B,mhm,122.03525,122.48525,C
sw03447B,uh-huh,103.94875,104.344,C
sw03447B,uh-huh,106.96375,107.422375,C
sw03447B,uh-huh,114.211875,114.61425,C
sw03447B,uh-huh,116.404875,116.864,C
sw03447B,uh-huh,117.289625,117.65425,C
sw03447B,yeah,124.299625,124.697125,A
sw03447B,yeah,124.874125,125.17425,A
sw03448A,yeah,121.618,122.092,A
sw03448A,yeah,142.6345,143.06925,PR
sw03448A,hm,167.559875,167.819875,D
sw03448A,uh-huh,195.714125,196.181125,C
sw03448A,yeah,193.108125,193.75975,O
sw03448A,right,200.6825,201.1345,C
sw03448A,uh-huh,199.65175,200.19275,C
sw03448A,right,227.0875,227.405,C
sw03448A,yeah,230.0,230.5095,A
sw03448A,right,30.524,31.263,A
sw03448A,yeah,247.8735,248.38175,O
sw03448A,mhm,270.31925,270.95275,C
sw03448A,yeah,264.969625,265.529875,A
sw03448A,yeah,276.89075,277.463,A
sw03448B,uh-huh,126.46875,126.919,C
sw03448B,yeah,129.985,130.48725,A
sw03448B,uh-huh,145.04125,145.55075,C
sw03448B,uh-huh,147.23775,147.6475,C
sw03448B,yeah,150.408,150.743125,O
sw03448B,yeah,160.743,161.428125,O
sw03448B,who,165.85025,166.178875,A
sw03448B,yeah,164.89125,165.309875,PR
sw03448B,uh-huh,188.595,189.12375,C
sw03448B,uh-huh,218.552875,219.072625,C
sw03448B,yeah,24.895375,25.42825,A
sw03448B,uh-huh,236.754875,237.1305,C
sw03448B,yeah,254.601125,255.02925,C
sw03448B,um,34.678125,36.196125,O
sw03448B,yeah,45.21975,45.5675,O
sw03448B,mhm,16.974,17.55275,C
sw03448B,yeah,18.035,18.49325,A
sw03448B,which,69.62025,69.882125,O
sw03448B,right,76.18275,76.716125,A
sw03448B,uh-huh,74.106125,74.454,C
sw03448B,uh-huh,77.876875,78.331125,C
sw03448B,yeah,79.580375,79.95,A
sw03449A,well,178.546375,178.84375,O
sw03449A,right,230.117125,230.50675,A
sw03449A,hm,35.5165,35.79525,NS
sw03449A,oh,38.895,39.426875,PS
sw03449A,mhm,79.043625,79.52825,C
sw03449A,mhm,79.57075,80.0635,C
sw03449A,mhm,64.420875,64.764375,C
sw03449B,well,17.271125,17.6155,O
sw03449B,um,117.581,118.1415,O
sw03449B,um,122.42575,122.88775,O
sw03449B,um,139.087875,140.082875,O
sw03449B,yes,125.878125,126.266875,A
sw03449B,yes,126.89525,127.258375,PR
sw03449B,uh,147.989625,148.46825,O
sw03449B,mhm,157.150625,157.444,C
sw03449B,mhm,192.58075,192.845375,C
sw03449B,mhm,196.092375,196.424625,C
sw03449B,yeah,190.6855,190.9355,A
sw03449B,yes,187.739125,188.04625,A
sw03449B,mhm,217.852625,218.182625,C
sw03449B,um,234.887875,235.502125,O
sw03449B,yeah,229.983375,230.242625,A
sw03449B,uh-huh,257.097,257.421875,C
sw03449B,yeah,276.91775,277.269,A
sw03449B,yes,8.26975,8.73325,A
sw03449B,yeah,93.58425,93.853625,A
sw03450A,right,114.552,115.202875,C
sw03450A,right,171.797625,172.395,A
sw03450A,uh-huh,186.397,186.8455,C
sw03450A,right,198.822875,199.23975,C
sw03450A,right,223.09225,223.734125,A
sw03450A,oh,281.226375,281.75625,Sy
sw03450A,right,294.98225,295.597375,A
sw03450A,right,49.3405,50.1615,A
sw03450B,well,4.513,5.164375,O
sw03450B,uh,142.039125,142.64575,NegS
sw03450B,yes,140.598875,141.384125,A
sw03451A,uh,107.879875,108.16025,O
sw03451A,yeah,230.765875,231.1295,A
sw03451A,oh,242.212,243.0725,NS
sw03451A,mhm,259.32575,259.77775,C
sw03451A,mhm,264.27525,264.6585,C
sw03451A,mhm,286.44825,286.873625,C
sw03451A,mhm,60.858625,61.30225,O
sw03451B,uh-huh,117.51075,117.82325,C
sw03451B,uh-huh,13.74575,14.240375,PR
sw03451B,uh-huh,21.68975,22.095875,C
sw03451B,yeah,122.91825,123.334125,A
sw03451B,yeah,128.2225,128.6565,A
sw03451B,mhm,154.485875,154.946,C
sw03451B,hm,182.671625,183.102375,Sy
sw03451B,mhm,176.67425,177.03625,C
sw03451B,mhm,178.7,179.080375,C
sw03451B,mhm,192.2465,192.61725,C
sw03451B,oh,202.191125,202.51625,PS
sw03451B,wow,168.688375,169.03375,PS
sw03451B,mhm,220.19625,220.487,C
sw03451B,oh,222.38825,222.75275,NS
sw03451B,oh,208.544625,208.91025,PS
sw03451B,uh-huh,218.814,219.13725,C
sw03451B,uh-huh,209.452625,209.814375,C
sw03451B,uh-huh,255.590375,255.995125,C
sw03451B,uh-huh,248.805125,249.20125,C
sw03451B,yeah,246.468125,246.83725,A
sw03451B,uh-huh,263.666125,264.11475,C
sw03451B,yeah,265.253125,265.57625,A
sw03451B,uh-huh,57.56975,58.009125,C
sw03451B,right,60.55125,60.81225,C
sw03451B,uh-huh,60.10975,60.42525,C
sw03452A,mhm,48.53925,48.9565,C
sw03452A,mhm,245.898,246.181125,C
sw03452A,sure,272.505,272.87825,C
sw03452A,uh-huh,73.099,73.499875,C
sw03452A,mhm,106.732,107.079,C
sw03452A,yeah,93.366125,93.680125,A
sw03452A,yeah,115.888875,116.255875,A
sw03452B,yes,10.48125,10.859,A
sw03452B,mhm,135.693875,136.007875,C
sw03452B,mhm,140.884125,141.384125,C
sw03452B,mhm,126.423,126.8055,C
sw03452B,oh,143.852125,144.282125,PS
sw03452B,oh,147.579375,148.27325,PS
sw03452B,oh,166.860125,167.455125,PS
sw03452B,oh,159.0915,159.81475,Sy
sw03452B,oh,163.537875,164.20675,Sy
sw03452B,uh-huh,154.981875,155.498,C
sw03452B,oh,186.49325,187.42425,PS
sw03452B,uh-huh,182.63825,182.958125,PR
sw03452B,yeah,178.043875,178.4175,A
sw03452B,mhm,195.5525,195.8725,C
sw03452B,mhm,202.307125,202.7095,C
sw03452B,yes,193.585,194.293125,O
sw03452B,well,20.877125,21.07575,O
sw03452B,well,22.436375,22.91275,O
sw03452B,um,206.332625,206.745125,O
sw03452B,oh,285.437625,286.330375,PS
sw03452B,uh-huh,289.285875,289.817125,C
sw03452B,hm,63.325875,63.76925,NS
sw03452B,um,65.51725,66.103375,O
sw03452B,yeah,85.95325,86.402375,A
sw03453A,uh-huh,148.564,148.94,C
sw03453A,uh-huh,202.292125,202.594875,C
sw03453A,uh,199.948,200.2025,PS
sw03453A,nope,231.518375,231.80925,PR
sw03453A,right,235.874125,236.32925,A
sw03453A,yeah,244.9865,245.2395,C
sw03453A,yeah,275.1195,275.356875,C
sw03453A,uh-huh,284.216875,284.5495,C
sw03453A,uh-huh,70.81525,71.25375,C
sw03453B,uh,2.251,2.64125,O
sw03453B,mhm,132.025625,132.378,C
sw03453B,mhm,137.847,138.15575,C
sw03453B,yeah,167.836,168.102125,A
sw03453B,mhm,224.874875,225.214,C
sw03453B,yeah,222.118875,222.394,C
sw03453B,uh,231.739625,232.318,O
sw03453B,um,272.746875,273.29575,O
sw03453B,uh,277.093125,277.7715,O
sw03453B,mhm,45.8595,46.2155,C
sw03453B,okay,20.404,20.875375,C
sw03453B,uh,21.426625,22.083875,O
sw03453B,really,89.6385,89.9255,PS
sw03453B,yeah,85.916875,86.18875,C
sw03454A,mhm,177.74675,178.053625,C
sw03454A,mhm,186.98075,187.392375,C
sw03454A,mhm,187.656375,187.946375,C
sw03454A,mhm,190.92975,191.303,C
sw03454A,mhm,191.4635,191.755,C
sw03454A,mhm,209.017375,209.390125,C
sw03454A,mhm,200.773125,201.16775,C
sw03454A,mhm,201.240625,201.603125,C
sw03454A,yeah,211.129125,211.408125,C
sw03454A,okay,73.053875,73.553375,C
sw03454B,well,4.499,5.098125,O
sw03454B,um,118.26775,118.75325,O
sw03454B,mhm,150.360875,150.630875,C
sw03454B,mhm,155.47075,155.817,C
sw03454B,mhm,159.5275,159.92325,C
sw03454B,mhm,163.61075,164.04325,C
sw03454B,mhm,139.51775,139.919,C
sw03454B,yeah,166.78425,167.25125,A
sw03454B,mhm,222.299375,222.658625,C
sw03454B,mhm,230.25475,230.686375,C
sw03454B,mhm,219.508125,219.805375,C
sw03454B,uh-huh,258.246125,258.6835,C
sw03454B,um,296.87675,297.134375,O
sw03454B,ooh,67.19475,67.585625,O
sw03454B,mhm,92.113875,92.542375,C
sw03454B,mhm,95.3325,95.61775,C
sw03454B,mhm,103.276875,103.628,C
sw03454B,mhm,77.76475,78.15825,C
sw03454B,mhm,112.346,112.741375,C
sw03454B,mhm,81.600375,81.935375,C
sw03455A,yeah,138.31,138.825125,C
sw03455A,uh-huh,155.392875,155.892875,C
sw03455A,yeah,156.65775,157.139,C
sw03455A,yeah,158.040375,158.420375,C
sw03455A,uh-huh,166.22975,166.58975,C
sw03455A,yeah,174.040875,174.500875,C
sw03455A,um,220.570375,221.05275,O
sw03455A,yeah,226.87575,227.23325,O
sw03455A,yeah,227.33325,227.49325,O
sw03455A,yeah,227.63325,227.868625,O
sw03455A,uh,231.159,231.439625,O
sw03455A,yeah,235.117125,235.506375,O
sw03455A,yeah,251.555,252.095,O
sw03455A,yeah,260.146125,260.654625,C
sw03455A,mhm,273.890625,274.420625,C
sw03455A,yeah,271.874625,272.444625,A
sw03455A,huh,281.621,282.001,NS
sw03455A,yeah,279.418875,279.845125,A
sw03455A,yeah,280.285375,280.64925,A
sw03455A,hm,296.3945,296.7945,NS
sw03455A,oh,34.651375,35.021375,Sy
sw03455A,oh,38.74975,39.23975,Sy
sw03455A,yeah,44.585875,45.052875,PR
sw03455A,oh,50.699625,51.059625,Sy
sw03455A,oh,57.571375,57.851375,Sy
sw03455A,oh,65.758875,66.406625,Sy
sw03455A,uh-huh,62.75225,63.139375,C
sw03455B,mhm,2.55825,3.003625,C
sw03455B,oh,106.604,107.55925,PS
sw03455B,uh,104.15325,104.4855,O
sw03455B,um,109.3295,109.792,O
sw03455B,yeah,116.2295,116.744875,A
sw03455B,um,13.590375,13.880375,O
sw03455B,yeah,135.142875,135.54025,A
sw03455B,um,144.760375,145.2525,O
sw03455B,oh,181.249125,182.106625,Sy
sw03455B,oh,204.1515,204.58175,NS
sw03455B,yeah,195.559125,196.119125,A
sw03455B,yeah,188.206625,188.89225,A
sw03455B,yeah,224.775125,225.343,O
sw03455B,mhm,234.503875,234.90475,C
sw03455B,yeah,238.20375,238.81375,C
sw03455B,yeah,233.89475,234.38125,C
sw03455B,yeah,269.23175,269.87975,C
sw03455B,yeah,286.112375,286.592375,A
sw03455B,yeah,296.8135,297.1335,PR
sw03455B,right,47.6655,48.248125,A
sw03455B,yeah,71.467625,72.0945,A
sw03455B,oh,91.92225,92.126125,Sy
sw03455B,oh,97.082375,97.822375,Sy
sw03456A,sure,95.435375,96.013625,C
sw03456A,uh-huh,104.76575,105.169125,C
sw03456B,oh,15.637125,16.3385,PS
sw03456B,yes,146.12975,146.7,A
sw03456B,yeah,174.327375,174.780875,A
sw03456B,mhm,198.08225,198.555125,C
sw03456B,uh-huh,202.85025,203.29725,C
sw03456B,uh-huh,7.53725,7.9285,C
sw03456B,oh,218.565,219.229875,Sy
sw03456B,uh-huh,213.156,213.5735,C
sw03456B,oh,26.22975,27.030625,Sy
sw03456B,uh-huh,224.14075,224.6455,C
sw03456B,yeah,228.06925,228.436,A
sw03456B,mhm,239.41925,239.811375,C
sw03456B,oh,241.562875,242.4215,PS
sw03456B,uh-huh,245.578875,245.9085,C
sw03456B,oh,264.58675,265.4905,PS
sw03456B,uh-huh,263.32625,263.701,C
sw03456B,oh,286.69125,287.525,PS
sw03456B,great,52.674375,53.54125,A
sw03456B,mhm,47.804,48.18875,C
sw03456B,oh,52.269,52.559,PS
sw03456B,right,44.22,44.88225,A
sw03456B,uh-huh,54.012,54.4465,C
sw03456B,oh,69.3685,70.029125,NS
sw03457A,uh-huh,127.28675,127.75125,C
sw03457A,yeah,131.175625,131.594375,PR
sw03457A,mhm,156.523875,156.93425,C
sw03457A,uh-huh,148.42275,148.774125,C
sw03457A,yeah,159.456625,159.826875,A
sw03457A,mhm,184.48775,184.897625,C
sw03457A,uh-huh,174.73975,175.1385,C
sw03457A,yeah,194.6165,195.16125,A
sw03457A,mhm,205.713125,206.331875,C
sw03457A,yeah,207.712375,208.23775,A
sw03457A,yeah,226.0865,226.60425,A
sw03457A,mhm,48.809375,49.359375,C
sw03457A,oh,25.548125,26.086125,PS
sw03457A,oh,29.672,30.280875,PS
sw03457A,okay,30.499,30.731375,C
sw03457A,uh-huh,40.08025,40.477625,C
sw03457A,yeah,36.03975,36.4415,A
sw03457A,yeah,45.39125,45.85475,A
sw03457A,yeah,52.89425,53.279125,A
sw03457A,mhm,251.8465,252.315375,C
sw03457A,yeah,254.05925,254.55225,A
sw03457A,right,265.804875,266.143625,A
sw03457A,right,264.879375,265.349125,A
