speakerID,speakerID_sex,lexical_token,feedback_start,feedback_end,function,4sec_interlocutor_context
sw02041B,female,mhm,65.61989963782968,65.93503420941967,C,i've never done aerobics or any sort of structured this is my exercise time
sw02041B,female,mhm,88.4568449170161,88.7005,C,to the idea of exercising for exercising's sake
sw02139A,female,mhm,23.155260687552914,23.574146388133776,C, 
sw02139A,female,mhm,35.77978881912677,36.212625,C,records or for example your credit rating uh rating
sw02619B,male,right,206.65939579487807,207.02182340686,C,hundred and fifty four point six grams
sw02619B,male,right,207.50895729393244,207.94542925674935,C,fifty four point six grams
sw02619B,male,yep,225.11094528445392,225.33210406918482,A,something like that i think well that's that's an antimetric argument
sw02243B,female,wow,238.08700465501443,238.579625,SS,yeah still is
sw02243B,female,mhm,241.77942242786696,242.07935304990355,C,yeah that's sort of like a cottage industry industry over there
sw02348B,female,mhm,76.11221941682588,76.48042823621819,C,things were and there was only one income so we had to watch what we were
sw02348B,female,ah,88.18012202638626,88.511875,MS,uh finally getting out of college this uh May
sw02348B,female,right,101.96195013821921,102.29602272908556,C,week to week or or you have your monthly bills at a fixed
sw02348B,female,mhm,113.83431931358417,114.197125,C,budget but um i have a long term savings goal
sw02348B,female,right,116.96605301377414,117.28666172188517,C,goal for retirement you know
sw02323B,male,no,256.6684866627505,257.0275342301042,A,done that to Saddam Hussein yet
sw02323B,male,yeah,266.43603633216287,266.6095405806869,A,with Russia is that Saddam Hussein is using the chemical
sw02323B,male,right,274.7036071188566,274.9861711807385,A,uh within their own borders they feel freer to do
sw02323B,male,right,277.7102852521219,277.9659384509674,A,to do what what they feel necessary
sw02333B,male,yeah,581.0038805550616,581.5285,A,but on the other hand it's it's in a way it's better
sw02333B,male,yeah,585.1733885993089,585.63,C,that what that's what i like about it for one thing everything was cheap
sw02333B,male,yeah,596.2858917590803,596.74175,C,of bread and getting change back from my pound
sw02236A,female,mmm,321.75566230689225,322.08473716182675,MS,bought a uh Bristol thirty five five for my wife
sw02236A,female,yeah,331.3611851591887,331.771,C,go down and uh fill out for the summer season
sw02236A,female,uh-huh,339.5168017181966,340.0550491537943,MS,uh Solomon to Maryland up to Philadelphia this summer
sw02342A,male,yeah,551.3879320769202,551.5930113655439,SS,it uh my view is look what'd you ever do to me
sw02342A,male,yeah,565.0737471459718,565.5188128361764,Y,um Everything I Ever Wanted to Know I Learned in Kindergarten
sw02012B,male,uh-huh,454.4094886328222,454.816125,C,but on the other hand i realized i could go out on the street and act like a complete
sw02012B,male,uh-huh,456.2770298768312,456.6695,C,go out on the street and act like a complete lunatic and people would leave
sw02012B,male,yes,484.5936319160744,485.076375,A,that you have yet another reason to follow a set of social
sw02930A,female,mhm,304.20459092686804,304.4115,C,up when we were young so and my mother wasn't into that and that's who i stayed with
sw02930A,female,mhm,307.167310404294,307.4301897062317,C,i stayed with so we didn't do much outdoors stuff except swimming
sw02930A,female,mhm,308.9267844163751,309.14225,C,much outdoors stuff except swimming and we went swimming a lot
sw02930A,female,uh-oh,313.0936398017677,313.626625,S,and uh oh excuse me my baby's getting sick
sw02054B,female,uh-huh,554.132375,554.6844611672551,C,if it gets to sixty degrees they feel that's too hot
sw02054B,female,uh-huh,560.2273965878663,560.685875,C,snow and they enjoy the cold and and that's why they live here i
sw02233A,male,yeah,331.09083831713315,331.24782874473027,A,it it it may just be another form of sort of regimenting you know in kids
sw02233A,male,yeah,338.7879204229579,339.0134234858685,C,you know just say things and sort of do things together so possibly
sw02233A,male,yeah,347.08747730875075,347.3163063755391,C,Jewish so i suspect that i would be more in favor of sort of nonsectarian sort of
sw02233A,male,yeah,351.6644175022768,351.7771475161482,C,in school but i think some things might be a a wise idea just to
sw02233A,male,yeah,354.33822603268067,354.517875,C,idea just to give kids more of an authoritarian sort of view
sw03791B,female,no,119.59017699954832,119.81210305566503,O,some veggies and a delicious no
sw03791B,female,uh-huh,126.71413323990816,127.10564003327792,C,i i can go out in the woods unarmed and deer will be tripping over me and
sw02092B,male,uh,36.272875,36.560894830494775,SS,so well the thing is is that i live in a dorm
sw02092B,male,yeah,42.524625,42.674,C,six hundred dollars at the beginning or even before school starts
sw02073A,male,right,44.921375,45.401875,A,this one person can believe a lot of different ways on
sw02073A,male,yeah,47.22548055145085,47.588223757034605,C,a lot of different ways on all of them so
sw02018A,female,yes,318.4085197952943,318.896125,A,so uh-huh i guess i
sw02018A,female,mhm,321.52311101113014,321.85427061003634,C,i guess i take it for granted kind of because i just it's always been that
sw02609B,female,well,371.3206662972517,371.5378292812416,O,the idea of having it be more of a duty
sw02609B,female,uh,371.75872395789474,372.1951842058154,O,of having it be more of a duty
sw02445B,female,yeah,460.4809328566894,460.8334343330673,A,flimsy when you really look at them but then when you get inside they're really nice you
sw02445B,female,yeah,472.29938478100394,472.5411341043307,A,like oh my and then a big windstorm it would pick you up
sw03806A,male,pardon,27.146873286534024,27.415735854382177,U,uh yeah my wife is also Chinese
sw03806A,male,yeah,29.551041826350648,29.92225,C,Chinese my my wife is Chinese
sw03806A,male,yeah,39.15601480750249,39.50475,C,she's just at a playful age right now we
sw02651B,female,uh-huh,330.505192764634,330.8023935236226,C,you know like the walls are six inches thick
sw02651B,female,well,331.3365,331.6025,O,are six inches thick no
sw02651B,female,yeah,336.4395,336.687625,C,used uh fiberglass uh we're faced the the greenhouse faces solar
sw02651B,female,yeah,337.146875,337.3495,C,uh we're faced the the greenhouse faces solar south
sw02651B,female,yeah,342.14825,342.46375,C,and it's it's double glazed fiberglass with a one inch airspace
sw02651B,female,mhm,362.951875,363.381875,C,a four foot foundation under it and put in twenty two ton of rock with with uh hot air
sw02039A,male,mhm,240.57871949040907,240.9181207938271,C,late to watch this Red Dwarf it came on after Doctor Who
sw02039A,male,mhm,241.9244515336806,242.17555331100615,C,it came on after Doctor Who on Saturday
sw02039A,male,yeah,252.64242201763042,252.8638099460548,A,it on during prime time but still
sw02348B,female,yeah,249.8255,250.10129361928588,C,you know well you've got to reinvest it back in this or that or whatever
sw02348B,female,yeah,255.8523954075946,256.10675,C,of forced on you because you suffer a penalty
sw02348B,female,yes,262.78216166119944,263.2075945509443,Y,that we do it you you also have uh CODA
sw02040B,male,hm,555.142,555.4820836987192,C,learning Spanish in elementary school and he can't speak a word
sw02040B,male,yeah,558.4368448040557,558.679375,A,and so obviously it didn't work in
sw02562A,female,mhm,587.7125673682453,588.1395,C,dump it in the middle of the garden you know after your garden's basically done
sw02562A,female,mhm,597.6745549495837,598.0064242963729,C,seeds and dump them there whenever the garden like in the fall
sw02094B,male,right,86.678,87.14777321509098,A,because they uh California has such strict rules
sw02094B,male,hm,111.987875,112.55225,D,because they think that it's causing terrible smog over the Grand
sw02064A,male,yup,95.46883430230078,95.62247137965784,A,yeah it's really sad
sw02064A,male,yes,104.01175014977741,104.27348188513211,C,people we could be better than than um expecting
sw02064A,male,yes,109.9776221461388,110.22124665451928,C,that it right with someone is calling for someone else to be
sw02064A,male,mhm,110.6792736868999,110.91905726834646,C,with someone is calling for someone else to be killed you know
sw02064A,male,yeah,112.7536574299481,112.8957717265034,A,else to be killed you know is really kind of bad
sw02012A,male,mhm,297.21134239547024,297.6440061728096,C,that i would rather they didn't and that might be the sense of a spending pattern for
sw02012A,male,mhm,297.8134556288858,298.2299670860942,C,would rather they didn't and that might be the sense of a spending pattern for instance that
sw02012A,male,mhm,304.5109483523592,304.85988340692415,A,out to generate incorrect things that's even worse uh
sw02012A,male,mhm,304.978875,305.3423467996355,A,incorrect things that's even worse uh or if my
sw03095B,male,pardon,139.94051970192766,140.1800637998502,U,oh it's insane
sw03095B,male,yes,141.1896744445752,141.47691252066198,A,oh it's insane it's
sw02332B,male,right,517.5011315160675,517.8714634944935,A,you can classify alcohol as a drug so is a cigarette in my opinion
sw02332B,male,yeah,526.8004303306058,527.120268016276,C,doing it voluntarily i think they're doing it involuntarily i know i am
sw02332B,male,yeah,528.5560566142547,528.947485874915,C,it involuntarily i know i am um i don't know anybody in their right
sw02249B,female,uh-huh,453.63005122461647,454.07425,C,note on it saying we're trying something new next week only
sw02249B,female,uh-huh,458.3897737367981,458.878,C,have any uh of those little uh styrofoam peanuts
sw02249B,female,right,468.81726215335016,469.1209020020251,C,we'll uh take all of those back and try to recycle them
sw02640B,male,sure,134.84831945227026,135.119625,C,their sentencing thinking that this was this guy's first offense
sw02640B,male,yeah,139.62275,139.85737338606216,C,him fifteen which'll teach him a lesson but it's not just you know horrible
sw02640B,male,yeah,142.4149025619367,142.59896474638006,C,you know horrible since it was first offense and he'd been convicted three times before
sw02640B,male,right,148.76712168874974,149.25675,A,husband came home at home very upset i mean he felt like that that they had been tricked you
sw03912A,female,aww,101.48689554407899,102.231625,S,it it it finally it died about two weeks ago
sw03912A,female,aww,107.8574349019294,108.5937131345471,S,uh had had a little funeral he made a little coffin and he buried it in the
